"Gene_symbol","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ERICH3",1070.60062839878,0.0221919354655843,0.0792441755616585,0.617184090667622,0.811102752654051
"LOC106885174",1855.19298341581,-0.0824745763520474,0.0658422042850979,0.0836130966757663,0.321312510571995
"TNNI3K",130.323218428737,-0.00515473932460342,0.0940326960198398,0.853579546388481,0.938702360988157
"FPGT",849.506426233384,0.0363859580174088,0.0581226191610126,0.428808781952535,0.688649639712161
"NEGR1",295.847071717521,0.0138677344471512,0.0925424843041852,0.651819536078699,0.830479955085157
"LOC106885150",10795.7055737624,-0.0626334814475845,0.0904633486862745,0.115565147449881,0.372416151867405
"ZRANB2",4887.10050094196,0.141525915738179,0.0498526386679254,0.000829459000370127,0.0315009066174085
"PTGER3",75.8262985936125,-0.0112603385985793,0.0885528163967086,0.752551591830949,0.887526170880331
"CTH",522.291037184011,-0.126603586776663,0.0603347922009533,0.00670803086006307,0.0951015511714468
"ANKRD13C",1417.73127219401,0.00873735055347907,0.0592675591934375,0.850414681974433,0.936978756786809
"SRSF11",6600.56183404796,0.0504514926470791,0.0848984088930481,0.225557227856804,0.51051707506927
"LRRC40",1198.76530795462,0.0783819453996147,0.053821414930032,0.0771780129922683,0.310815244266256
"LRRC7",1742.13791709579,0.0671078153350952,0.0727630576361523,0.156230950963396,0.431618973141473
"DEPDC1",11.114694225023,-0.0171725204819288,0.103090753483379,0.392952992446586,NA
"RPE65",784.376356412553,0.0151529779440632,0.0961679276507731,0.565400699842929,0.782600111903071
"LOC106885551",186.561010689509,0.0297248253763303,0.0848820538847983,0.461802345164902,0.715028434672818
"LOC106885306",4.2132673919421,-0.00691254740126329,0.103910540450781,0.663180236904147,NA
"WLS",1010.15070782495,0.0136966019009529,0.0911668017341315,0.673586035966962,0.842044478209527
"LOC106885497",3941.71164009192,-0.0743720765917225,0.0667363109880681,0.118992955127839,0.376883462559703
"DIRAS3",626.607661469872,-0.128469901491191,0.0715711697432185,0.00815076111726448,0.10541028992715
"GNG12",756.52855385272,0.102945988994274,0.075831928870317,0.0309874377275755,0.199519231796171
"LOC106885572",1363.08691161084,0.0406066054834975,0.0741199841499063,0.385114566013936,0.656389324247897
"SERBP1",23592.6837218882,-0.136432174385177,0.0527504681672176,0.00183980754712228,0.0496547143462436
"IL12RB2",15.3297100928743,0.04650300899272,0.127353287162082,0.0518009529776671,NA
"IL23R",9.64769075004144,0.00363671186087505,0.099583818681521,0.857133006340526,NA
"LOC106885242",224.954327133985,0.0372998370184416,0.0857625682489612,0.35180897872421,0.627104401320158
"MIER1",669.34092767249,0.0538352734186852,0.0649687163769487,0.257018810390024,0.542160519891787
"WDR78",333.760169620615,0.037508696861403,0.0768121729784314,0.41269527001136,0.678030484731978
